,id,pos,category,stereotype,lemma,level
5459,EN3550,n,dmc,yes,amoralisms,inclusive
1831,EN1724,n,dmc,yes,do-nothing,conservative
637,EN7087,a,asm,no,brown,inclusive
6089,EN730,n,ddp,yes,barberian,conservative
5930,EN8242,a,cds,no,loutish,conservative
3656,EN3367,n,svp,no,gormands,inclusive
3897,EN4981,n,dmc,yes,fraud,conservative
1214,EN313,n,qas,no,mingle-mangle,inclusive
3793,EN3585,n,cds,no,moralisation,inclusive
5078,EN5496,n,cds,no,la costa nostra,conservative
4782,EN7531,n,cds,no,swot,conservative
4958,EN1526,n,asm,no,blackish oranges,inclusive
867,EN1747,n,cds,no,movie villains,conservative
6577,EN2446,n,or,no,queer-identified,conservative
2346,EN288,n,svp,no,sluggard,conservative
2780,EN4814,n,ddp,yes,asshattery,conservative
2249,EN4329,a,cds,no,tricky,conservative
5664,EN6785,v,cds,no,revere,inclusive
4065,EN1606,n,qas,no,borgeoisie,inclusive
419,EN1868,n,is,yes,parayars,inclusive
5795,EN6579,v,qas,no,blow,conservative
7408,EN3694,a,cds,no,rude,conservative
2026,EN1,n,dmc,yes,abasement,inclusive
2520,EN2632,n,cds,no,deceitfulness,inclusive
6461,EN5530,n,re,no,m.a.f.i.a.,inclusive
5542,EN7379,a,rci,yes,genoese,inclusive
1171,EN5182,n,svp,no,envy,inclusive
5773,EN2550,n,cds,no,charlatanry,conservative
7898,EN2335,n,asm,no,"the ""f"" bomb",conservative
2327,EN4764,a,is,yes,insular,conservative
3106,EN2363,n,asm,no,fuking,conservative
6576,EN2453,n,om,no,poof,conservative
4984,EN5122,n,asm,no,maroon,inclusive
3309,EN5030,n,dmc,yes,prevaricates,inclusive
1761,EN5110,n,cds,no,lip,inclusive
6825,EN1135,n,cds,no,taleteller,conservative
3244,EN4292,a,cds,no,unlawful,inclusive
5117,EN4226,n,an,no,jackgnat,inclusive
3379,EN2655,n,asm,no,gullability,conservative
7217,EN8009,n,re,no,violence,inclusive
6204,EN168,n,asm,no,idiocy,inclusive
7410,EN7404,a,re,no,knockout,inclusive
4421,EN2532,v,cds,no,blab,inclusive
320,EN1066,n,svp,no,bigotry,conservative
6943,EN5672,n,an,no,parrots,inclusive
5611,EN3221,n,om,no,zootomical terms for location,inclusive
3655,EN3783,n,cds,no,mistress,conservative
5813,EN8233,n,svp,no,concupiscance,inclusive
1586,EN3790,n,qas,no,agriculturer,inclusive
5741,EN1907,n,asf,no,idiots,conservative
1849,EN3395,n,svp,no,glutton,conservative
6631,EN3571,n,dmc,yes,immoralised,inclusive
5134,EN5010,n,dmc,yes,liar,conservative
1510,EN4621,n,cds,no,prelate,inclusive
4611,EN5884,n,an,no,microbical,inclusive
152,EN2885,v,asm,no,barrack,inclusive
3491,EN665,n,qas,no,orchis,inclusive
6929,EN5859,n,an,no,micro-organisms,inclusive
4128,EN6657,v,cds,no,gourmandize,inclusive
5472,EN2963,n,pr,no,minor wife,inclusive
5140,EN8148,n,an,no,adder,inclusive
3431,EN5686,n,dmc,yes,kakon,inclusive
999,EN1585,a,qas,no,materialistic,inclusive
3496,EN6663,v,asm,no,rook,conservative
5389,EN7417,a,re,no,hot,conservative
6036,EN7182,n,pa,yes,general auditor,inclusive
5898,EN339,n,qas,no,trash,inclusive
6208,EN753,a,svp,no,devouring,conservative
5564,EN1289,n,cds,no,motherfucking,conservative
563,EN4487,n,om,no,gaymen,inclusive
6326,EN1447,n,svp,no,taedium,inclusive
1262,EN3667,n,an,no,sea scorpions,inclusive
7796,EN4377,n,cds,no,steal,inclusive
7810,EN7663,n,asm,no,dogso,inclusive
5423,EN5033,n,cds,no,dissemblers,conservative
6108,EN3849,n,dmc,yes,stink,conservative
2063,EN1475,n,pr,no,bos taurus,inclusive
5265,EN2997,n,dmc,yes,waster,conservative
7261,EN3096,n,cds,no,penny dreadful,inclusive
7219,EN349,n,cds,no,zealous,inclusive
2148,EN4587,n,ps,yes,sheeny,inclusive
2383,EN7567,n,ddp,yes,poppycock,inclusive
442,EN1758,n,cds,no,rez car,inclusive
6594,EN3382,n,svp,no,gourmandize,conservative
4648,EN3871,n,asm,no,pterygiophore:,inclusive
1890,EN5336,n,cds,no,latrina,inclusive
2637,EN6168,n,an,no,adhesive disc,inclusive
267,EN732,n,pa,yes,savage,conservative
2584,EN2653,n,asm,no,cullible,conservative
1644,EN3950,n,asm,no,handball,inclusive
2710,EN2716,n,an,no,crocodylidae,inclusive
166,EN3669,n,an,no,eurypterid,inclusive
3143,EN3036,n,re,no,criminating,inclusive
3676,EN6682,n,qas,no,mischief-maker,conservative
5493,EN5524,n,re,no,m.o.f.f.i.a.,inclusive
2023,EN1318,n,om,no,arse,inclusive
7563,EN698,n,qas,no,testicular,inclusive
4502,EN2399,n,an,no,bunnies,inclusive
3270,EN1903,n,asf,no,galoot,conservative
6882,EN1896,n,asm,no,idioticness,inclusive
3949,EN938,n,an,no,rent-boy,conservative
4916,EN6518,n,cds,no,usuary,conservative
3745,EN6653,v,cds,no,devour,inclusive
7854,EN6932,a,svp,no,grumpy,conservative
8170,EN7610,n,re,no,sexual law,inclusive
1712,EN1406,n,an,no,demetrius savelio,conservative
691,EN2994,n,ps,yes,ruiner,conservative
4160,EN6633,v,re,no,rag,inclusive
322,EN2992,n,ddp,yes,dimwit,conservative
4561,EN6220,n,cds,no,impulsive sexualities,conservative
4668,EN2269,n,or,no,staithwort,inclusive
4216,EN553,n,an,no,ikwal samra,inclusive
1259,EN1248,n,cds,no,bitser,inclusive
3979,EN7006,n,an,no,motsu no kushiyaki,inclusive
1852,EN2035,n,cds,no,trafficker,conservative
5512,EN1894,n,asf,no,idoit,conservative
7929,EN167,n,ddp,yes,mongool,inclusive
3069,EN2377,n,asm,no,fuck!,conservative
6976,EN7500,n,ddp,yes,stultifiers,inclusive
3553,EN1707,n,qas,no,derelict,conservative
6729,EN7884,n,asm,no,avian proteins,inclusive
6332,EN6120,n,ps,yes,congoid,inclusive
2559,EN5655,n,qas,no,parasit,inclusive
758,EN4376,n,re,no,larceny-theft,inclusive
4628,EN5629,n,dmc,yes,hick,conservative
6567,EN614,n,is,yes,cheapskate,conservative
8093,EN5318,n,cds,no,🚻,inclusive
2636,EN7868,n,asm,no,living sauropods,inclusive
3022,EN183,n,an,no,wyoming state mammal,inclusive
1625,EN1903,n,cds,no,galoot,inclusive
1616,EN1927,n,cds,no,dunderheads,inclusive
6605,EN4793,n,ddf,yes,disibility,inclusive
7,EN1575,n,qas,no,sir osthara,inclusive
3354,EN1177,n,qas,no,business czar,inclusive
5996,EN5417,n,an,no,mule,inclusive
3801,EN4957,n,cds,no,penman,conservative
1540,EN8016,n,re,no,force,inclusive
6723,EN5625,n,cds,no,yahoo,conservative
1737,EN1147,n,cds,no,deviltry,conservative
6606,EN3452,n,an,no,h. pomatia,inclusive
5481,EN3150,n,svp,no,yucky,inclusive
5266,EN7403,a,is,yes,hapless,conservative
3916,EN1240,n,cds,no,cur,inclusive
8148,EN2590,n,cds,no,waste,conservative
36,EN1267,n,cds,no,black-legger,inclusive
5896,EN1433,n,ddp,yes,zooerasty,conservative
3122,EN4244,n,svp,no,good-for-naught,conservative
1650,EN723,n,cds,no,brigand,conservative
6512,EN5437,n,cds,no,nerdy,conservative
6598,EN3210,n,om,no,proximal,inclusive
1555,EN7587,n,re,no,ravisher,conservative
6449,EN3222,n,om,no,radioulnar,inclusive
4070,EN3735,n,cds,no,pimped,conservative
1016,EN1893,n,cds,no,imbecile,inclusive
3224,EN1285,n,cds,no,linebreaker,inclusive
3626,EN4856,n,ddp,yes,tommyrot,conservative
2155,EN1522,n,asm,no,blackish orange,inclusive
4145,EN8237,n,svp,no,concupiscience,inclusive
4118,EN5032,n,qas,no,fibster,conservative
1,EN7077,a,cds,no,snotty,conservative
2774,EN7299,a,svp,no,ravenous,inclusive
4664,EN5041,n,cds,no,liars,inclusive
3275,EN1913,n,ddp,yes,stupidhead,inclusive
1620,EN7458,n,dmc,yes,duffer,conservative
1453,EN4996,n,svp,no,letchery,inclusive
1874,EN6624,n,cds,no,cashed up bogan,inclusive
5352,EN357,n,ddp,yes,illiterate,inclusive
3766,EN2989,n,ddp,yes,gawk,conservative
1035,EN4566,n,ps,yes,judaic,inclusive
112,EN4773,n,cds,no,imp,inclusive
1646,EN4772,n,re,no,monkey,inclusive
5947,EN3647,n,dmc,yes,moral theory,inclusive
3561,EN82,n,re,no,corporate bullying,inclusive
3445,EN5449,n,svp,no,lasciviousness,inclusive
5083,EN4633,n,qas,no,housepainting,inclusive
6454,EN704,a,svp,no,avaricious,inclusive
141,EN5077,n,cds,no,shy lock,inclusive
3861,EN8143,n,an,no,pelias occidentalis,inclusive
372,EN2027,n,re,no,defamer,conservative
7706,EN1034,n,cds,no,béguine,inclusive
3454,EN497,n,an,no,folly,conservative
4572,EN5201,n,svp,no,wrath,inclusive
4031,EN1674,n,svp,no,high-handedness,conservative
1628,EN4937,n,cds,no,teachings,inclusive
1310,EN251,n,om,no,buggering,inclusive
5137,EN7361,v,re,no,steal,inclusive
1785,EN772,n,pa,yes,special representative,inclusive
294,EN1000,n,cds,no,winterdyke,inclusive
8010,EN2628,n,cds,no,foxiness,conservative
2166,EN6341,n,cds,no,boy crazy,conservative
2256,EN1884,n,cds,no,sissy,conservative
5781,EN3759,n,cds,no,flesh-mongers,conservative
6311,EN2044,n,dmc,yes,grifter,conservative
7169,EN4197,n,an,no,muff,inclusive
4242,EN5909,n,ddp,yes,nanocephaly,inclusive
6054,EN7947,n,cds,no,anti-conspiracionism,inclusive
5519,EN3543,n,dmc,yes,immorally,inclusive
6985,EN4071,n,cds,no,fasist,conservative
4142,EN3506,n,asm,no,erection,inclusive
6897,EN8188,n,ps,yes,gypsy,inclusive
7729,EN7396,a,is,yes,poor,inclusive
5454,EN3813,n,re,no,extortionate,inclusive
2962,EN6035,n,cds,no,shrimp,conservative
4151,EN7745,n,re,no,agony,inclusive
4615,EN6599,n,qas,no,sponge,conservative
505,EN543,n,asm,no,ass,conservative
2985,EN6675,v,re,no,nobble,inclusive
4157,EN2547,n,cds,no,charlitain,conservative
3719,EN6910,a,om,no,deviant,inclusive
2902,EN460,n,re,no,sex without consent,conservative
5829,EN5178,v,cds,no,connive,inclusive
7357,EN7513,n,an,no,spottail bass,inclusive
6478,EN4410,n,pr,no,loitering with intent,inclusive
7690,EN6698,v,cds,no,expire,inclusive
5198,EN512,n,dmc,yes,goofball,inclusive
3042,EN1627,n,qas,no,desk job,inclusive
3025,EN6842,a,pa,yes,pedantic,conservative
3819,EN3692,a,dmc,yes,unhappy,inclusive
1764,EN8032,n,an,no,rhinaspis,inclusive
6879,EN7211,n,pa,yes,accountancy practitioners,inclusive
524,EN1863,n,cds,no,casinoes,inclusive
2669,EN8011,n,re,no,wildness,inclusive
5446,EN5833,n,an,no,shark,inclusive
362,EN5895,n,an,no,small fry,conservative
2448,EN3421,n,cds,no,wads,inclusive
1282,EN2905,n,dmc,yes,deceitful,conservative
6957,EN7820,n,om,no,cross-dress,inclusive
2289,EN657,n,cds,no,bagnio,inclusive
6008,EN742,n,ddp,yes,ceorle,conservative
7204,EN8211,n,ps,yes,romane,inclusive
5765,EN3795,n,qas,no,agriculturers,inclusive
7377,EN1398,n,cds,no,blowhard,conservative
2359,EN6303,n,cds,no,satyriasis,conservative
4808,EN5089,n,cds,no,money lending,conservative
7440,EN1901,n,ps,yes,oaf,conservative
1624,EN1887,n,cds,no,milquetoast,conservative
3513,EN7353,v,re,no,sneak,inclusive
1456,EN6519,n,cds,no,usury,conservative
5766,EN2683,n,cds,no,wankier,conservative
3769,EN5460,n,cds,no,patrolman,inclusive
2445,EN5092,n,cds,no,money-lender,inclusive
6379,EN7176,a,svp,no,vindictive,conservative
7431,EN5191,n,svp,no,enviously,inclusive
5455,EN3748,n,cds,no,pimping,inclusive
8124,EN452,n,re,no,non-consensual sex,conservative
2306,EN4868,n,is,yes,destitute,inclusive
4982,EN1068,n,cds,no,gangs,inclusive
574,EN7509,a,ps,yes,negro,inclusive
916,EN1062,n,svp,no,bigget,conservative
2180,EN6527,n,ps,yes,vandalii,inclusive
6747,EN4928,n,cds,no,inflation,conservative
8115,EN6943,n,re,no,plaguarism,inclusive
494,EN43,n,svp,no,indifferent person,inclusive
6542,EN5788,n,qas,no,rethoric,inclusive
4995,EN2965,n,pr,no,concubitancy,inclusive
3399,EN7787,n,pa,yes,office worker,inclusive
6128,EN1799,n,ddp,yes,prisoners,inclusive
965,EN3112,n,cds,no,grungies,inclusive
7278,EN3890,n,cds,no,mess,conservative
7897,EN8255,n,cds,no,brigandry,inclusive
5379,EN1992,n,re,no,vilifies,inclusive
5562,EN7841,n,pr,no,heteaerae,inclusive
1123,EN7104,a,svp,no,egotistic,conservative
3324,EN511,n,an,no,jackass,conservative
6824,EN1323,n,cds,no,mother fucker,conservative
5928,EN5479,n,cds,no,policewoman,inclusive
2645,EN2544,n,ddp,yes,mountebank,conservative
3028,EN5746,n,svp,no,proud,inclusive
2647,EN2867,n,cds,no,tricker,conservative
204,EN4450,n,pr,no,whoremongers,conservative
3451,EN316,n,qas,no,odds and ends,inclusive
3394,EN5173,v,cds,no,cabal,inclusive
7605,EN1696,n,dmc,yes,crumb,conservative
2534,EN755,n,ddp,yes,savagery,inclusive
3767,EN5469,n,cds,no,sbirro,inclusive
5632,EN770,n,pa,yes,counsellor,inclusive
4548,EN4446,n,pr,no,queans,conservative
1438,EN6617,n,cds,no,upstart,inclusive
3157,EN1676,n,svp,no,hauteur,conservative
7869,EN797,n,pa,yes,professional attorneys association,inclusive
3716,EN4253,n,cds,no,neoreaction,conservative
3292,EN2570,n,ddp,yes,quacksalvers,conservative
338,EN2713,n,an,no,crocodilla,inclusive
870,EN2930,n,dmc,yes,deciept,conservative
6977,EN411,n,an,no,animalia 101,inclusive
2072,EN7454,n,an,no,blattaria,inclusive
4823,EN900,n,pr,no,slutty,conservative
257,EN4572,n,ps,yes,juddaism,inclusive
8192,EN7516,n,an,no,ocellatus,inclusive
6743,EN4702,n,an,no,hiena,inclusive
6223,EN1696,n,dmc,yes,crumb,inclusive
2521,EN2381,n,an,no,bunnies!,inclusive
2547,EN6955,n,re,no,plagiarize,inclusive
3240,EN61,n,re,no,non-accidental trauma,inclusive
3578,EN1297,n,cds,no,shit,conservative
2833,EN1155,n,ps,yes,blackishly,inclusive
7024,EN1391,n,asm,no,boner,inclusive
6867,EN3105,n,ps,yes,hun,conservative
5382,EN7823,n,om,no,gynemimetophile,inclusive
3132,EN3800,n,qas,no,sodbuster,inclusive
7925,EN1921,n,asm,no,lout,inclusive
2231,EN970,n,cds,no,clotheshorses,inclusive
7538,EN2806,n,cds,no,lad,inclusive
5555,EN5637,n,qas,no,parastitism,inclusive
879,EN4449,n,pr,no,persons involved in the sex trade,inclusive
7849,EN5274,n,ps,yes,prostates,inclusive
5599,EN2614,n,an,no,cimex,inclusive
1087,EN7954,n,cds,no,it's a conspiracy,inclusive
4007,EN877,n,ps,yes,dummy,conservative
7901,EN3454,n,cds,no,pedagogue,inclusive
1070,EN527,n,ddp,yes,bonehead,conservative
2039,EN7979,n,dmc,yes,vagrants,inclusive
3981,EN529,n,ddp,yes,dunce,conservative
2916,EN950,n,pr,no,streetwalking,conservative
1135,EN3027,n,cds,no,criminator,inclusive
1059,EN4773,n,cds,no,imp,conservative
1758,EN5866,n,an,no,single-celled organisms,inclusive
6575,EN525,n,asf,no,dolt,conservative
7344,EN345,n,cds,no,biryonim,inclusive
1245,EN6780,v,cds,no,pig,inclusive
3583,EN6564,v,qas,no,muddle,conservative
4066,EN7558,a,dmc,yes,low,conservative
1703,EN733,n,dmc,yes,barbarousness,conservative
2241,EN6361,n,cds,no,woman crazily,conservative
7942,EN4413,n,pr,no,ten o'clock girl,inclusive
4427,EN6484,n,or,no,alloy orange,inclusive
1606,EN7561,a,dmc,yes,scruffy,conservative
3558,EN8112,n,an,no,pelias rudolphi,inclusive
3543,EN3312,n,om,no,anteroposterior,inclusive
539,EN1835,n,an,no,man-eater,inclusive
2679,EN3616,n,dmc,yes,amoralises,inclusive
6347,EN3460,n,re,no,delicts,inclusive
1408,EN1001,n,cds,no,drying racks,inclusive
1942,EN2293,n,svp,no,sexual passion,inclusive
2764,EN2086,n,an,no,kutru,inclusive
5790,EN660,n,cds,no,mega-brothel,inclusive
594,EN2421,n,cds,no,correspondent,inclusive
864,EN1327,n,cds,no,whoresons,inclusive
944,EN1908,n,ddp,yes,dunderheaded,inclusive
2794,EN3153,n,svp,no,disgustedly,inclusive
13,EN552,n,an,no,jennies,inclusive
5270,EN2223,n,cds,no,self-satisfaction,inclusive
4736,EN4697,n,cds,no,operator,conservative
1669,EN4415,n,pr,no,mannii,conservative
960,EN7878,n,asm,no,avialian,inclusive
7962,EN5557,n,an,no,chubster,conservative
2543,EN1025,n,cds,no,fib,conservative
417,EN1706,n,dmc,yes,vagabond,conservative
2775,EN606,n,is,yes,closefistedness,conservative
7512,EN538,n,or,no,muttonhead,conservative
5458,EN6661,v,an,no,bray,inclusive
639,EN6775,v,cds,no,dehydrate,inclusive
1686,EN1888,n,cds,no,coward,conservative
5327,EN2546,n,ddp,yes,charlatanism,conservative
2081,EN2866,n,cds,no,hoaxer,conservative
5855,EN4274,v,asm,no,get it on,conservative
3479,EN943,n,an,no,man-whore,conservative
7374,EN3815,n,re,no,extortions,inclusive
4899,EN173,n,ddp,yes,amentia,inclusive
2176,EN7521,a,dmc,yes,debauched,conservative
3202,EN739,n,cds,no,barbarous,conservative
7462,EN1833,n,an,no,man eater,inclusive
2552,EN7364,n,cds,no,snob,conservative
7123,EN4513,n,om,no,same sex,inclusive
3885,EN7976,n,an,no,rouncey,inclusive
6348,EN4232,n,cds,no,mediator,inclusive
972,EN1909,n,ddp,yes,moron,inclusive
3649,EN290,n,qas,no,tabi'i,inclusive
6469,EN663,n,ps,yes,churl,conservative
5082,EN2783,n,ps,yes,crossed,inclusive
7112,EN4378,n,re,no,stealers,inclusive
1594,EN338,n,asf,no,rubbish,conservative
5193,EN956,n,cds,no,lie,conservative
6522,EN1053,n,pa,yes,bell-boy,inclusive
5936,EN3368,n,svp,no,gourmandising,inclusive
5576,EN11,n,svp,no,sloth,inclusive
1952,EN6490,n,dmc,yes,homunculi,inclusive
223,EN1300,n,ddp,yes,mutha fucka,conservative
1238,EN2040,n,cds,no,defrauder,inclusive
8062,EN4953,n,svp,no,intolerance,conservative
4156,EN3308,n,om,no,posterior,inclusive
5386,EN2764,n,cds,no,interspecific hybrids,inclusive
7418,EN3021,n,re,no,offense,inclusive
6493,EN160,n,ddp,yes,the r word,inclusive
258,EN3336,n,om,no,anterial,inclusive
3718,EN1906,n,asf,no,eejit,conservative
2245,EN7894,n,re,no,'ndrangheta,inclusive
894,EN2227,n,qas,no,casteism,inclusive
5900,EN1027,n,cds,no,story,conservative
4171,EN2462,n,or,no,shman,conservative
4691,EN1413,n,ddp,yes,blunderer,conservative
4083,EN5977,n,asm,no,mocker,conservative
2595,EN2479,n,or,no,homophile,conservative
6592,EN537,n,an,no,numskull,conservative
6349,EN2103,n,cds,no,sub-clan,inclusive
2248,EN5351,n,an,no,molluska,inclusive
3034,EN4215,n,cds,no,snoop,conservative
6800,EN4631,n,qas,no,housepainter,inclusive
1404,EN4244,n,dmc,yes,good-for-naught,conservative
4159,EN4722,n,cds,no,croons,inclusive
948,EN2952,n,pr,no,grande horizontale,inclusive
241,EN6506,n,ddp,yes,twaddler,conservative
1488,EN682,n,qas,no,bollacks,inclusive
3851,EN3011,n,re,no,incriminator,inclusive
6073,EN2765,n,cds,no,inter-species mating,inclusive
6038,EN234,n,om,no,sodomises,inclusive
5938,EN168,n,ddp,yes,idiocy,inclusive
8201,EN427,n,an,no,anumal,inclusive
4402,EN6751,n,or,no,super tuber,inclusive
3061,EN976,n,cds,no,dude,inclusive
1273,EN4944,n,cds,no,instructor,inclusive
1307,EN717,n,svp,no,nigard,conservative
2341,EN4242,n,dmc,yes,no-account,conservative
6568,EN1908,n,asf,no,dunderheaded,conservative
293,EN583,n,svp,no,capital sins,inclusive
1041,EN2750,n,ps,yes,hybridization event,inclusive
1811,EN3650,n,dmc,yes,amoralising,inclusive
5354,EN4352,n,re,no,filching,inclusive
4491,EN1692,n,an,no,ox,inclusive
1411,EN1489,n,cds,no,kingpin,inclusive
5274,EN3270,n,om,no,caudally,inclusive
3540,EN7819,n,om,no,crossdresses,inclusive
7530,EN3206,n,om,no,pars lateralis,inclusive
7906,EN3609,n,dmc,yes,morally,inclusive
5424,EN6675,v,asm,no,nobble,conservative
1847,EN7611,n,re,no,sexual molestation,inclusive
4269,EN5937,n,asm,no,fatuous,conservative
748,EN2499,n,an,no,phiz,inclusive
5933,EN745,n,rci,yes,peasant,inclusive
8083,EN7384,n,an,no,leeches,inclusive
7423,EN5951,n,ddp,yes,ditzy,conservative
3689,EN1262,n,ddp,yes,rat,conservative
7102,EN2431,n,cds,no,reporting from the scene,inclusive
975,EN882,n,ddp,yes,dumbbell,conservative
7367,EN2064,n,an,no,canis familiaris,inclusive
3697,EN7078,a,cds,no,bigheaded,conservative
8149,EN2681,n,asm,no,wanker,conservative
834,EN1414,n,qas,no,butcher,conservative
2785,EN1580,n,qas,no,bourgeois,inclusive
4333,EN7349,v,re,no,hook,inclusive
6673,EN4393,n,pr,no,oldest profession,conservative
7767,EN1283,n,cds,no,black-leggers,inclusive
1565,EN3927,n,cds,no,junkie,conservative
3906,EN3429,n,dmc,yes,drifter,inclusive
1302,EN5894,n,an,no,pip-squeak,conservative
5276,EN523,n,asm,no,putz,inclusive
11,EN2838,n,or,no,cucumis sativus,inclusive
5924,EN1391,n,qas,no,boner,inclusive
4551,EN7419,a,qas,no,ideological,inclusive
2140,EN2840,n,cds,no,camarilla,inclusive
3282,EN663,n,qas,no,churl,conservative
2233,EN2987,n,ddp,yes,lump,conservative
4194,EN740,n,rci,yes,churls,conservative
6477,EN6438,n,re,no,moidered,inclusive
7045,EN1706,n,qas,no,vagabond,conservative
2497,EN1063,n,cds,no,bigots,conservative
3961,EN5086,n,cds,no,home credit,conservative
5860,EN4051,n,dmc,yes,mope,conservative
5958,EN733,n,pa,yes,barbarousness,conservative
3509,EN1618,n,qas,no,middleclass,inclusive
5953,EN6847,n,cds,no,gossipping,inclusive
4674,EN5091,n,cds,no,loansharking,inclusive
5331,EN2631,n,cds,no,cunning,conservative
5478,EN2593,n,cds,no,municipal compost,conservative
1759,EN5835,n,an,no,sharkes,inclusive
3245,EN1900,n,ps,yes,dunder headed,conservative
992,EN1684,n,svp,no,vaingloriousness,conservative
5892,EN5510,n,re,no,sicilian mobsters,conservative
5163,EN3032,n,cds,no,legal irresponsibility,inclusive
4983,EN1731,n,dmc,yes,villainesses,conservative
5552,EN3955,n,cds,no,coen berrier,inclusive
6496,EN2198,n,asm,no,cock,inclusive
4423,EN1798,n,cds,no,clique,inclusive
7560,EN7248,n,re,no,rapine,inclusive
7038,EN1567,n,qas,no,krestian,inclusive
3953,EN4161,n,cds,no,prison guard,inclusive
5149,EN513,n,ps,yes,fool,conservative
3740,EN7702,n,re,no,terrorisme,inclusive
5183,EN6687,v,cds,no,buy the farm,inclusive
5816,EN8260,n,an,no,noctua passerina,inclusive
6649,EN1893,n,ddp,yes,imbecile,inclusive
6060,EN1685,n,svp,no,vanagloria,conservative
43,EN1436,n,an,no,viciousness,conservative
5004,EN863,n,ps,yes,soft touch,conservative
4311,EN6708,v,cds,no,higgle,inclusive
6883,EN1119,n,cds,no,outlaw,inclusive
175,EN3373,n,svp,no,gourmandizes,conservative
3996,EN7934,n,cds,no,conspiricy theory,inclusive
1507,EN3653,n,an,no,claypole,inclusive
226,EN5976,n,asm,no,flouter,conservative
1791,EN7369,n,cds,no,wisenheimer,conservative
7638,EN1779,a,ddf,yes,worthless,conservative
1638,EN1407,n,an,no,wolf,conservative
3690,EN5570,n,an,no,obeast,conservative
1050,EN3623,n,dmc,yes,amoralization,inclusive
3263,EN2051,n,qas,no,ragtag,conservative
5696,EN6797,n,cds,no,pedanticism,conservative
3559,EN1297,n,ddp,yes,shit,conservative
159,EN668,n,asm,no,bollock,inclusive
7195,EN7867,n,asm,no,avians,inclusive
1013,EN984,n,cds,no,swell,inclusive
7663,EN3848,n,om,no,f. vulgare,inclusive
